time_s,controller,x,y,vx,vy,yaw,ref_x,ref_y,goal_x,goal_y,ux,uy,alpha,feasible,solve_ms,clearance_m,d_lower_min,c_body,barrier,gamma_ref,recovery_energy,recoverable_margin,h_R,dynamic_reserve,recoverability_delta,pred_min_d_lower,pred_min_c_body,pred_min_gamma,pred_max_recovery_energy,pred_max_dynamic_reserve,pred_min_delta,pred_min_h_R,pred_min_psi0,pred_min_psi1,pred_min_psi2,pred_min_psi0_constraint,pred_min_psi1_constraint,pred_min_psi2_constraint,solver_constraint_margin,max_safety_slack,speed_mps,obstacle_count,guide_points
1780645172.503075,proposed,-0.000000,-44.944612,-0.000001,3.210496,1.570796,-0.000000,-43.344612,0.000000,45.000000,-0.000007,0.000051,-0.191407,1,12.800340,1.498414,1.460376,1.342986,1.342986,0.844680,0.029009,0.665536,0.665536,0.150136,0.665536,0.566512,0.454161,0.816185,0.029009,0.150136,0.665536,0.454160,0.454160,0.162829,0.106519,0.431635,0.155013,0.106580,-0.000000,0.000000,3.210496,10,2
1780645172.590496,proposed,-0.000000,-44.623562,-0.000002,3.210501,1.570796,-0.000000,-43.023562,0.000000,45.000000,-0.000016,0.000018,-0.189689,1,11.957297,1.536087,1.499652,1.392969,1.392969,0.736785,0.029009,0.557641,0.557641,0.150136,0.557641,0.387762,0.284014,0.698744,0.029009,0.150136,0.557641,0.284014,0.284014,0.101041,0.067316,0.264913,0.091691,0.066220,-0.000000,0.000000,3.210501,10,2
1780645172.706703,proposed,-0.000000,-44.302511,-0.000003,3.210503,1.570796,-0.000000,-42.702511,0.000000,45.000000,-0.000037,0.000001,-0.187885,1,12.041479,1.301111,1.262625,1.157879,1.157879,0.667637,0.029009,0.488493,0.488493,0.150136,0.488493,0.259685,0.156569,0.627345,0.029009,0.150136,0.488493,0.156569,0.156569,0.047369,0.030784,0.135357,0.040185,0.031321,-0.000000,0.000000,3.210503,10,2
1780645172.794876,proposed,-0.000001,-43.981461,-0.000007,3.210503,1.570796,-0.006823,-42.387757,0.000000,45.000000,-0.065061,-0.372983,0.203984,1,15.096550,1.109616,1.069334,0.964566,0.964566,0.620000,0.028878,0.440986,0.440986,0.150136,0.440986,0.163823,0.060633,0.620000,0.028878,0.150136,0.440986,0.060633,0.060633,0.007159,-0.002538,0.043999,0.000003,0.002551,-0.000000,0.000000,3.210503,10,2
1780645172.912199,proposed,-0.000327,-43.662276,-0.006513,3.173205,1.573407,-0.046346,-42.106004,0.000000,45.000000,-0.588767,-0.270281,0.562604,1,21.308170,0.943245,0.903558,0.795981,0.795981,0.620000,0.027840,0.443925,0.443925,0.148236,0.443925,0.190148,0.081501,0.620000,0.027840,0.148236,0.443925,0.081501,0.081501,0.006732,-0.008076,0.067367,0.008289,0.000000,-0.000000,0.000000,3.173212,10,2
1780645172.989700,proposed,-0.003922,-43.346307,-0.065390,3.146177,1.589830,-0.129957,-41.854676,0.000000,45.000000,-0.876873,-0.700057,-0.005615,1,11.994367,0.717422,0.678394,0.574337,0.574337,0.635603,0.026449,0.461698,0.461698,0.146897,0.462257,0.233592,0.125398,0.635603,0.026449,0.146897,0.462257,0.125398,0.125398,0.017704,0.007725,0.116864,0.017387,0.010878,-0.000000,0.000000,3.146856,10,2
1780645173.104939,proposed,-0.014845,-43.035189,-0.153077,3.076171,1.631864,-0.280685,-41.618264,0.000000,45.000000,-1.754463,-1.087067,-0.152514,1,13.508190,0.570008,0.531483,0.422678,0.422678,0.745399,0.024893,0.422549,0.422549,0.143515,0.576991,0.306715,0.198038,0.745399,0.024893,0.143515,0.576991,0.198038,0.198038,0.052067,0.026359,0.191308,0.054010,0.032801,-0.000000,0.000000,3.079977,10,2
1780645173.188652,proposed,-0.038926,-42.733007,-0.328523,2.967464,1.716355,-0.370012,-41.284964,0.000000,45.000000,-1.622887,-0.356481,-0.197507,1,11.947813,0.493472,0.459012,0.343315,0.343315,0.878331,0.025038,0.343315,0.343315,0.138780,0.714512,0.348260,0.242928,0.878331,0.025038,0.138780,0.714512,0.242928,0.242928,0.068057,0.081227,0.236811,0.069775,0.081785,-0.000000,0.000000,2.985594,10,2
1780645173.309712,proposed,-0.079892,-42.438043,-0.490812,2.931816,1.760684,-0.395977,-40.894635,0.000000,45.000000,-0.758935,0.706205,-0.212293,1,13.423772,0.456252,0.421915,0.302430,0.302430,1.047283,0.026737,0.302430,0.302430,0.138133,0.882413,0.399788,0.286750,1.047283,0.026737,0.142280,0.882413,0.286750,0.286750,0.120414,0.117129,0.279647,0.119852,0.119247,-0.000000,0.000001,2.972616,10,2
1780645173.383164,proposed,-0.132768,-42.141331,-0.566706,3.002437,1.762059,-0.397787,-40.499317,0.000000,45.000000,0.097869,1.351033,-0.214750,1,11.706675,0.497535,0.468069,0.341850,0.341850,1.234778,0.029185,0.341850,0.341850,0.142280,1.063313,0.468069,0.341850,1.234778,0.029185,0.148916,1.061820,0.341850,0.341850,0.185119,0.232001,0.325376,0.189282,0.231396,-0.000000,0.000000,3.055451,10,2
